followers,following,post_count,has_profile_pic,bio_length,is_fake,follower_following_ratio
100291,281,212,1,1,1,355.6418439716312
46,2776,2,1,1,1,0.016564638098667626
121784,944,702,0,1,1,128.87195767195766
0,177,0,0,3,1,0.0
784,494,2445,0,1,0,1.5838383838383838
1,239,0,1,1,1,0.004166666666666667
5230,1953,2106,0,3,0,2.676560900716479
22,1134,0,0,1,1,0.019383259911894272
138661,793,386,1,1,1,174.6360201511335
12270,462,1175,1,1,0,26.50107991360691
16332,2281,1682,1,3,0,7.156879929886065
7,685,1,1,3,1,0.01020408163265306
4785,868,2049,1,3,0,5.506329113924051
5280,738,1821,1,3,0,7.144790257104195
2272,721,767,1,1,0,3.146814404432133
6,52,0,0,3,1,0.11320754716981132
60706,132,545,1,3,1,456.43609022556393
31,3111,1,1,1,1,0.009961439588688946
7,193,0,1,1,1,0.03608247422680412
6,1229,0,0,1,1,0.004878048780487805
21470,654,586,1,1,1,32.778625954198475
6,2415,0,1,1,1,0.0024834437086092716
0,680,0,1,3,1,0.0
3,13,0,1,1,1,0.21428571428571427
2,616,3,1,3,1,0.0032414910858995136
16110,186,2292,1,3,0,86.14973262032086
11,6109,1,1,1,1,0.001800327332242226
155568,138,664,0,3,1,1119.1942446043165
4,559,3,0,3,1,0.007142857142857143
76498,683,261,1,3,1,111.8391812865497
1,415,3,1,3,1,0.002403846153846154
0,568,3,0,3,1,0.0
40012,685,427,0,3,1,58.326530612244895
5,619,4,0,3,1,0.008064516129032258
3109,740,437,1,3,1,4.195681511470985
9,1019,2,1,1,1,0.008823529411764706
3238,65,675,1,1,0,49.06060606060606
6,417,2,0,1,1,0.014354066985645933
55792,750,652,0,1,1,74.29027962716378
48,1644,2,0,1,1,0.02917933130699088
9073,199,319,1,1,0,45.365
6,135,3,0,1,1,0.04411764705882353
7,653,4,1,1,1,0.010703363914373088
145553,275,493,1,1,1,527.3659420289855
7,4854,2,0,1,1,0.0014418125643666324
32,5881,1,1,1,1,0.005440326419585175
4544,1284,1877,0,3,0,3.5361867704280154
24,1977,1,0,1,1,0.012133468149646108
1993,1211,253,1,3,0,1.6443894389438944
2,2741,2,1,1,1,0.0007293946024799417
51342,539,305,1,3,1,95.07777777777778
126214,23,99,1,1,1,5258.916666666667
6,129,1,0,1,1,0.046153846153846156
21912,55,1344,0,3,0,391.2857142857143
10,6304,1,0,1,1,0.0015860428231562252
139567,146,588,1,3,1,949.4353741496599
7,477,0,0,1,1,0.014644351464435146
21,1057,0,1,1,1,0.01984877126654064
6,91,2,0,3,1,0.06521739130434782
13014,542,695,0,1,0,23.96685082872928
122487,89,611,1,3,1,1360.9666666666667
142983,378,683,1,3,1,377.26385224274406
13399,799,1466,1,1,0,16.74875
13982,281,2292,0,3,0,49.58156028368794
28912,696,643,1,3,1,41.48063127690101
29,1565,0,1,1,1,0.018518518518518517
109477,225,39,1,3,1,484.41150442477874
19,5063,0,1,1,1,0.0037519747235387046
16,379,2,0,1,1,0.042105263157894736
9,5621,0,0,1,1,0.0016008537886872999
3,350,4,1,1,1,0.008547008547008548
5592,1166,375,0,1,0,4.791773778920309
18697,1525,96,1,1,0,12.252293577981652
1,291,1,0,1,1,0.003424657534246575
33850,196,397,0,3,1,171.82741116751268
9315,603,996,1,1,0,15.422185430463577
712,1137,17,1,3,0,0.6256590509666081
3,543,1,0,3,1,0.0055147058823529415
13264,822,695,1,3,0,16.116646415552854
4117,474,304,0,1,0,8.66736842105263
2,243,0,1,3,1,0.00819672131147541
38,2334,1,1,1,1,0.016274089935760173
13330,500,1657,0,3,0,26.606786427145707
1,79,1,1,3,1,0.0125
20198,1830,583,1,3,0,11.031130529765155
15,4707,2,1,1,1,0.0031860662701784196
10,3157,2,1,1,1,0.0031665611146295125
105798,955,578,1,1,1,110.6673640167364
41,1807,0,1,1,1,0.02267699115044248
18,293,0,1,1,1,0.061224489795918366
19107,623,920,0,3,0,30.620192307692307
6,750,4,0,3,1,0.007989347536617843
90108,656,201,0,3,1,137.15068493150685
108011,1022,461,0,1,1,105.58260019550342
1484,1536,2592,1,3,0,0.9655172413793104
5,701,2,1,3,1,0.007122507122507123
4,661,4,1,3,1,0.006042296072507553
4696,1251,835,1,1,0,3.7507987220447285
14043,32,1134,1,3,0,425.54545454545456
20288,211,2628,0,1,0,95.69811320754717
7,611,1,0,3,1,0.011437908496732025
157633,351,603,1,1,1,447.82102272727275
10692,326,718,1,3,0,32.69724770642202
13710,158,1245,1,3,0,86.22641509433963
15788,956,1972,0,1,0,16.497387669801462
27,2258,2,1,1,1,0.01195219123505976
2,560,4,0,3,1,0.0035650623885918
16594,258,1060,0,3,0,64.06949806949807
2,532,1,0,3,1,0.00375234521575985
119266,58,498,1,3,1,2021.457627118644
10545,1533,411,1,1,0,6.874185136897001
141571,162,87,1,3,1,868.5337423312883
48084,546,96,0,1,1,87.90493601462524
6,447,1,0,1,1,0.013392857142857142
156659,676,717,0,3,1,231.40177252584934
3147,34,1425,0,3,0,89.91428571428571
52154,597,226,0,3,1,87.21404682274247
2114,391,330,0,1,1,5.392857142857143
527,451,2144,0,3,0,1.165929203539823
2980,660,1459,0,1,0,4.508320726172466
35935,1028,642,0,1,1,34.922254616132165
8160,599,57,1,3,1,13.6
107831,920,27,0,1,1,117.08034744842563
145332,408,405,0,1,1,355.33496332518337
18568,682,1023,0,3,0,27.185944363103953
8,534,0,0,1,1,0.014953271028037384
11730,1641,1036,0,1,0,7.143727161997564
6927,719,195,1,1,0,9.620833333333334
7672,824,204,0,3,0,9.299393939393939
7,52,4,1,3,1,0.1320754716981132
3,731,2,1,1,1,0.004098360655737705
1,534,3,1,1,1,0.001869158878504673
162965,1063,472,1,3,1,153.1625939849624
106242,707,520,1,3,1,150.0593220338983
33,2374,0,1,1,1,0.013894736842105264
52636,759,550,0,1,1,69.2578947368421
2584,240,1348,1,1,0,10.721991701244812
15091,329,2486,0,3,0,45.73030303030303
9360,597,530,1,3,1,15.652173913043478
0,472,3,0,3,1,0.0
118861,490,660,1,1,1,242.0794297352342
1960,419,109,1,3,0,4.666666666666667
143998,393,612,0,1,1,365.47715736040607
39,460,0,1,1,1,0.08459869848156182
117992,947,401,0,3,1,124.46413502109705
8190,1819,555,0,3,0,4.5
2276,1005,418,0,1,1,2.262425447316103
32,4568,2,1,1,1,0.007003720726636025
6,500,4,0,1,1,0.011976047904191617
14,3052,2,1,1,1,0.004585653455617425
2178,1011,634,0,3,0,2.152173913043478
13645,555,2100,1,1,0,24.54136690647482
7,646,3,1,1,1,0.010819165378670788
46444,471,347,0,3,1,98.39830508474576
152250,178,548,0,3,1,850.5586592178771
21035,1254,2114,1,3,0,16.760956175298805
10549,2037,494,0,1,0,5.176153091265947
18870,765,2046,1,1,0,24.634464751958223
4957,185,2442,0,3,0,26.650537634408604
148719,725,512,1,1,1,204.84710743801654
137839,1052,400,0,1,1,130.90123456790124
160496,254,713,1,3,1,629.3960784313725
36201,557,44,0,3,1,64.8763440860215
4643,399,180,1,3,1,11.6075
23,5766,1,0,1,1,0.003988208774059303
155124,436,188,1,1,1,354.97482837528605
6,526,4,0,3,1,0.011385199240986717
7,564,2,1,3,1,0.012389380530973451
35,5907,2,0,1,1,0.005924170616113744
3729,693,2330,1,3,0,5.373198847262248
10,3856,0,1,1,1,0.0025926886180969665
8001,1669,2412,1,3,0,4.791017964071856
26,1801,1,0,1,1,0.014428412874583796
30616,704,81,1,3,1,43.42695035460993
7,572,3,1,3,1,0.012216404886561954
17804,1525,190,1,1,0,11.667103538663172
61075,203,670,1,1,1,299.3872549019608
1401,1619,562,1,1,0,0.8648148148148148
95022,328,368,0,3,1,288.8206686930091
5,143,4,1,1,1,0.034722222222222224
11,1625,2,0,1,1,0.006765067650676507
978,244,131,1,3,0,3.9918367346938775
43119,467,36,1,1,1,92.13461538461539
19,4190,2,0,1,1,0.004533524218563589
4,391,3,1,1,1,0.01020408163265306
66922,460,596,0,1,1,145.16702819956615
15276,128,810,1,1,0,118.4186046511628
79460,381,239,0,3,1,208.0104712041885
63557,53,658,0,3,1,1176.9814814814815
85682,732,433,0,3,1,116.89222373806275
5,141,0,1,3,1,0.035211267605633804
0,641,2,1,1,1,0.0
55338,18,458,1,3,1,2912.5263157894738
6,263,4,1,1,1,0.022727272727272728
0,636,4,1,3,1,0.0
128437,546,631,0,3,1,234.80255941499087
7,536,1,1,1,1,0.01303538175046555
1,3725,2,0,1,1,0.00026838432635534085
46,6527,2,1,1,1,0.0070465686274509805
7640,1135,1821,1,3,0,6.725352112676056
20,1101,0,1,1,1,0.018148820326678767
23,1204,0,0,1,1,0.019087136929460582
43,6251,2,0,1,1,0.006877799104286628
15760,1620,1079,1,3,0,9.72239358420728
4,347,3,0,3,1,0.011494252873563218
1,310,0,1,1,1,0.003215434083601286
2,147,3,0,3,1,0.013513513513513514
72993,191,615,1,3,1,380.171875
47,2885,0,0,1,1,0.016285516285516284
147521,440,45,0,1,1,334.51473922902494
15954,1816,1673,0,3,0,8.780407264722069
6,215,4,1,1,1,0.027777777777777776
5,402,4,0,1,1,0.01240694789081886
27,6252,0,0,1,1,0.004317927394850472
12702,1283,1398,1,1,0,9.892523364485982
13689,688,1839,1,3,0,19.867924528301888
3,6109,1,1,1,1,0.0004909983633387888
68211,473,610,1,1,1,143.90506329113924
33,2462,1,1,1,1,0.013398294762484775
2,89,1,0,1,1,0.022222222222222223
2,202,0,1,3,1,0.009852216748768473
19,3598,1,0,1,1,0.005279244234509586
6,436,1,0,3,1,0.013729977116704805
96082,525,541,1,3,1,182.66539923954372
27,4025,0,1,1,1,0.0067064083457526085
8787,372,289,0,1,0,23.55764075067024
13,4937,1,0,1,1,0.0026326447954637504
5,172,3,1,3,1,0.028901734104046242
7641,1871,820,0,3,0,4.081730769230769
35,1117,2,0,1,1,0.03130590339892665
2,719,4,1,3,1,0.002777777777777778
99733,105,340,1,3,1,940.877358490566
6,413,1,0,3,1,0.014492753623188406
19281,287,139,1,3,0,66.94791666666667
28,3203,1,0,1,1,0.008739076154806492
11426,540,2063,1,3,0,21.120147874306838
147853,361,333,1,1,1,408.4337016574586
112221,149,219,1,1,1,748.14
19,1282,0,1,1,1,0.014809041309431021
8933,911,634,1,3,1,9.794956140350877
0,673,4,0,1,1,0.0
48,4285,1,1,1,1,0.011199253383107793
62049,959,143,1,3,1,64.634375
14911,178,226,0,3,1,83.30167597765363
21191,663,657,1,3,1,31.914156626506024
22,2079,2,0,1,1,0.010576923076923078
8,1182,0,1,1,1,0.006762468300929839
3,92,1,0,1,1,0.03225806451612903
41202,105,683,1,3,1,388.6981132075472
100224,655,483,1,3,1,152.78048780487805
33,2097,0,1,1,1,0.01572926596758818
1,140,2,0,1,1,0.0070921985815602835
4,512,3,1,3,1,0.007797270955165692
19,5458,1,1,1,1,0.0034804909324052022
53167,562,33,1,3,1,94.43516873889875
12,5331,1,1,1,1,0.002250562640660165
123995,104,351,0,3,1,1180.904761904762
5,203,3,1,3,1,0.024509803921568627
4,539,4,0,3,1,0.007407407407407408
30,643,0,1,1,1,0.046583850931677016
144288,774,241,0,1,1,186.17806451612904
1,599,1,1,3,1,0.0016666666666666668
7,2883,2,0,1,1,0.0024271844660194173
6,167,2,1,3,1,0.03571428571428571
3760,1147,722,1,3,0,3.275261324041812
6,143,3,1,3,1,0.041666666666666664
2602,668,2514,0,3,0,3.889387144992526
62729,601,344,0,3,1,104.20099667774086
18660,906,2530,0,3,0,20.573318632855568
144005,960,549,0,1,1,149.84911550468263
3,29,0,0,3,1,0.1
10254,659,90,1,3,1,15.536363636363637
4,463,2,0,3,1,0.008620689655172414
21964,1976,2134,0,3,0,11.109762266059686
11926,1006,21,1,1,1,11.843098311817279
38374,171,509,1,3,1,223.1046511627907
4,528,3,1,3,1,0.007561436672967864
15,4390,0,0,1,1,0.003416078342063311
47,1628,2,0,1,1,0.028852056476365868
27,2727,1,0,1,1,0.009897360703812317
8159,1976,571,1,3,0,4.1269600404653515
6,136,0,1,1,1,0.043795620437956206
0,222,0,1,1,1,0.0
11,5267,2,1,1,1,0.002088078967350038
5,3789,0,1,1,1,0.0013192612137203166
8,5695,2,1,1,1,0.0014044943820224719
40,319,1,1,1,1,0.125
48766,932,538,0,3,1,52.267952840300104
15,3072,2,0,1,1,0.0048812235600390495
2,260,0,0,3,1,0.007662835249042145
34415,652,391,0,3,1,52.70290964777948
12,1896,0,0,1,1,0.0063257775434897206
11012,243,249,0,1,0,45.131147540983605
131936,543,303,0,3,1,242.52941176470588
6,291,4,1,1,1,0.02054794520547945
27759,885,575,1,1,1,31.330699774266364
12111,1864,632,0,3,0,6.493833780160858
808,507,1747,1,3,0,1.5905511811023623
4,502,2,0,1,1,0.007952286282306162
5,728,0,1,1,1,0.006858710562414266
17231,2260,499,1,3,0,7.620964175143742
3046,1536,1210,0,1,0,1.981782693558881
162562,1065,182,1,1,1,152.49718574108817
6,494,0,1,3,1,0.012121212121212121
2,414,3,1,1,1,0.004819277108433735
8,279,1,0,1,1,0.02857142857142857
17306,956,563,1,1,1,18.083594566353188
39107,464,626,1,3,1,84.1010752688172
46290,439,681,1,1,1,105.20454545454545
16654,710,2307,1,1,0,23.42334739803094
110528,289,88,1,3,1,381.1310344827586
37,1712,0,0,1,1,0.021599532983070636
8559,1218,1848,1,3,0,7.021328958162428
55879,1037,453,1,1,1,53.833333333333336
34201,286,200,1,1,1,119.16724738675958
3,35,4,0,3,1,0.08333333333333333
16452,309,2490,1,1,0,53.07096774193548
15791,2193,2418,1,3,0,7.197356426618049
16803,110,680,1,3,1,151.3783783783784
7,169,0,0,3,1,0.041176470588235294
10,258,2,0,1,1,0.03861003861003861
12183,1942,2413,1,3,0,6.270200720535255
2127,887,702,0,1,0,2.39527027027027
22,4306,1,0,1,1,0.005107963779893197
47,3537,2,1,1,1,0.013284341435839458
2,709,4,0,1,1,0.0028169014084507044
2,1655,1,0,1,1,0.0012077294685990338
0,520,4,1,3,1,0.0
7681,1868,2530,1,3,0,4.109684323167469
25,5501,2,0,1,1,0.0045438022537259174
12702,468,96,1,3,1,27.083155650319828
33,6147,2,0,1,1,0.005367599219258295
4312,921,579,0,1,1,4.676789587852495
0,610,0,1,1,1,0.0
5,17,0,0,3,1,0.2777777777777778
8844,2247,1294,0,1,0,3.934163701067616
17056,266,1600,0,3,0,63.88014981273408
224,341,681,1,3,0,0.6549707602339181
3972,532,60,1,1,1,7.452157598499062
73525,540,720,1,1,1,135.90573012939
19671,684,70,0,1,1,28.716788321167883
11771,1915,1209,0,3,0,6.143528183716075
36,546,1,1,1,1,0.06581352833638025
22,217,1,0,1,1,0.10091743119266056
15279,1469,1344,1,3,0,10.393877551020408
6335,2001,1398,1,3,0,3.164335664335664
15844,1275,1448,0,3,0,12.41692789968652
114711,648,652,0,3,1,176.75038520801232
25,3611,1,1,1,1,0.0069213732004429675
59551,522,574,1,1,1,113.8642447418738
13644,2049,1113,1,1,0,6.655609756097561
7,345,4,1,1,1,0.02023121387283237
86628,5,673,1,1,1,14438.0
5764,771,521,0,3,1,7.466321243523316
37159,648,238,0,3,1,57.2557781201849
14,5216,0,0,1,1,0.0026835345984282154
21,5101,1,1,1,1,0.004116032928263426
3,4813,1,0,1,1,0.0006231823847112588
10514,807,1964,0,1,0,13.012376237623762
326,1748,2291,0,3,0,0.1863922241280732
19833,938,583,0,3,0,21.121405750798722
4,218,4,0,1,1,0.0182648401826484
123066,835,647,1,3,1,147.20813397129186
11546,103,1187,1,1,0,111.01923076923077
1,695,1,0,1,1,0.0014367816091954023
0,384,4,0,3,1,0.0
134824,945,80,1,1,1,142.52008456659618
0,384,1,1,3,1,0.0
10200,1076,1220,1,3,0,9.470752089136491
70004,657,330,0,1,1,106.38905775075987
18229,791,301,0,3,1,23.016414141414142
29,5602,0,1,1,1,0.005175798679278957
3530,76,2171,1,1,0,45.84415584415584
47,3222,0,0,1,1,0.014582686937635743
6,434,4,1,1,1,0.013793103448275862
1,3207,2,0,1,1,0.0003117206982543641
6,446,2,1,1,1,0.013422818791946308
157894,200,503,0,1,1,785.542288557214
6,769,1,0,1,1,0.007792207792207792
2845,1769,338,0,1,0,1.6073446327683616
12,1076,2,0,1,1,0.011142061281337047
4,259,4,0,3,1,0.015384615384615385
46,1120,0,0,1,1,0.04103479036574487
3,297,3,1,1,1,0.010067114093959731
18,3459,1,1,1,1,0.005202312138728324
8710,1235,12,1,1,0,7.046925566343042
8785,360,753,0,1,0,24.33518005540166
0,408,0,1,3,1,0.0
14186,1450,197,0,3,0,9.77670572019297
4,665,4,0,3,1,0.006006006006006006
60279,550,656,1,3,1,109.39927404718694
0,100,0,0,3,1,0.0
36,3554,1,0,1,1,0.010126582278481013
31,2851,2,1,1,1,0.010869565217391304
58948,1027,257,0,1,1,57.34241245136187
31444,419,75,1,1,1,74.86666666666666
151612,744,400,1,3,1,203.5060402684564
20846,822,842,1,3,0,25.329283110571083
6,729,1,1,1,1,0.00821917808219178
27456,993,544,0,1,1,27.621730382293762
1,710,2,0,1,1,0.0014064697609001407
22,761,2,1,1,1,0.028871391076115485
26,5197,1,0,1,1,0.005001923816852636
1920,628,1496,0,3,0,3.0524642289348174
13944,2021,1952,0,3,0,6.896142433234421
94125,855,487,1,1,1,109.95911214953271
60138,888,695,0,3,1,67.64679415073115
149456,1003,179,1,1,1,148.8605577689243
67231,103,297,1,3,1,646.4519230769231
40,1160,2,1,1,1,0.034453057708871665
14,2459,2,0,1,1,0.005691056910569106
13722,2267,742,0,1,0,6.050264550264551
7,101,4,1,1,1,0.06862745098039216
36,361,2,0,1,1,0.09944751381215469
25,561,2,1,1,1,0.04448398576512456
60029,423,58,1,1,1,141.57783018867926
0,463,4,0,1,1,0.0
4,69,4,0,1,1,0.05714285714285714
5,265,4,0,3,1,0.018796992481203006
1836,1351,1934,1,1,0,1.3579881656804733
6,509,1,0,3,1,0.011764705882352941
11239,2178,2253,1,1,0,5.157870582836163
6765,1878,1570,0,3,0,3.6003193187865885
4,510,4,0,1,1,0.007827788649706457
33592,217,8,0,1,1,154.09174311926606
8484,1842,2114,1,3,0,4.6033640803038525
19,3695,2,1,1,1,0.005140692640692641
36,3479,1,0,1,1,0.010344827586206896
99806,544,22,1,3,1,183.1302752293578
91483,75,28,1,3,1,1203.7236842105262
2,396,2,1,1,1,0.005037783375314861
27704,277,9,1,1,1,99.65467625899281
17843,180,1123,1,3,0,98.58011049723757
20271,172,2512,0,3,0,117.17341040462428
36,1764,0,0,1,1,0.020396600566572238
7991,2208,218,1,3,0,3.6174739701222274
3669,1674,1679,0,1,0,2.19044776119403
30,4812,1,1,1,1,0.006233118637024725
5,412,1,0,3,1,0.012106537530266344
14610,1816,308,1,3,0,8.040726472206934
1,309,3,0,1,1,0.0032258064516129032
116134,7,666,0,3,1,14516.75
139318,371,257,1,1,1,374.51075268817203
57197,379,208,1,3,1,150.51842105263157
2,581,4,1,1,1,0.003436426116838488
6,422,0,1,1,1,0.014184397163120567
1,756,2,1,1,1,0.001321003963011889
32,4551,1,0,1,1,0.007029876977152899
16239,1290,1833,1,3,0,12.578621223857475
2456,754,355,1,3,1,3.252980132450331
29,3207,1,1,1,1,0.00903990024937656
5,771,3,0,3,1,0.006476683937823834
105177,248,123,0,1,1,422.3975903614458
2,46,3,0,3,1,0.0425531914893617
44067,684,251,0,1,1,64.33138686131387
0,207,0,0,3,1,0.0
123074,428,678,1,3,1,286.8857808857809
7,1805,0,1,1,1,0.003875968992248062
13297,90,316,1,1,0,146.12087912087912
876,2109,352,0,3,0,0.4151658767772512
13644,2085,487,0,1,0,6.540747842761266
6192,1190,1944,0,3,0,5.198992443324937
33,6608,1,1,1,1,0.004993191103041307
4,597,0,1,1,1,0.006688963210702341
76086,145,287,0,3,1,521.1369863013699
13670,1211,810,1,3,0,11.278877887788779
1,327,2,0,3,1,0.003048780487804878
133103,543,361,1,3,1,244.6746323529412
48,462,0,1,1,1,0.10367170626349892
141679,244,327,1,3,1,578.2816326530613
68884,591,132,0,1,1,116.35810810810811
41,5490,1,1,1,1,0.007466763795301402
1,655,2,1,1,1,0.001524390243902439
10,4450,2,0,1,1,0.0022466861379465287
18,2674,1,1,1,1,0.0067289719626168224
114888,236,310,1,3,1,484.75949367088606
10010,758,2148,1,1,0,13.18840579710145
6,626,0,0,1,1,0.009569377990430622
39058,835,120,0,1,1,46.7200956937799
40,3353,2,1,1,1,0.011926058437686345
21673,180,387,1,1,0,119.74033149171271
11816,1182,2612,1,3,0,9.988165680473372
16005,1125,513,0,3,0,14.214031971580818
5,196,3,1,1,1,0.025380710659898477
21228,316,640,1,1,1,66.96529968454259
889,497,1551,1,3,0,1.785140562248996
113070,199,309,1,1,1,565.35
4,350,0,0,1,1,0.011396011396011397
9,984,0,1,1,1,0.009137055837563452
14,2958,1,0,1,1,0.004731328151402501
6,616,2,1,1,1,0.009724473257698542
7,603,1,0,1,1,0.011589403973509934
16,5091,1,1,1,1,0.003142183817753339
5,5071,1,0,1,1,0.0009858044164037854
6,546,2,1,1,1,0.010968921389396709
4,130,0,0,1,1,0.030534351145038167
9,5258,0,0,1,1,0.0017113519680547634
5,322,0,0,3,1,0.015479876160990712
6752,2242,722,0,3,0,3.0102541239411504
42,3180,1,0,1,1,0.013203395158755108
134516,1022,63,1,1,1,131.49169110459434
2,77,1,0,1,1,0.02564102564102564
4,36,0,0,1,1,0.10810810810810811
7683,559,2286,0,3,0,13.719642857142857
0,214,3,0,1,1,0.0
139460,540,421,0,3,1,257.7818853974122
13,4900,0,1,1,1,0.002652519893899204
52550,908,548,1,1,1,57.81078107810781
23,1342,0,0,1,1,0.01712583767684289
17646,2055,63,1,3,0,8.582684824902724
7494,581,1010,1,3,0,12.876288659793815
4,559,1,1,3,1,0.007142857142857143
10667,552,364,0,3,0,19.289330922242314
12,4052,1,0,1,1,0.0029607698001480384
7,152,0,0,1,1,0.0457516339869281
58324,571,193,1,3,1,101.96503496503496
47,3978,0,1,1,1,0.011812013068610204
1,372,1,0,1,1,0.002680965147453083
9492,1467,2171,1,3,0,6.4659400544959125
20385,1158,1158,0,3,0,17.58843830888697
10611,1317,1488,0,3,0,8.05083459787557
597,529,867,0,1,0,1.1264150943396227
13739,1380,214,1,3,0,9.948587979724836
6980,2196,1458,0,3,0,3.1770596267637687
5,710,0,1,3,1,0.007032348804500703
143708,693,660,1,1,1,207.0720461095101
21010,2005,160,0,3,0,10.47357926221336
5,211,3,1,3,1,0.02358490566037736
11853,1254,274,1,1,0,9.444621513944224
38,5690,2,0,1,1,0.006677209629239149
10704,1546,520,0,1,0,6.919198448610214
6,723,0,0,3,1,0.008287292817679558
157985,362,203,0,3,1,435.22038567493115
17,4344,0,1,1,1,0.003912543153049482
100050,595,590,0,1,1,167.86912751677852
19524,1692,1315,1,1,0,11.532191376255168
49897,214,43,0,3,1,232.07906976744187
4,685,3,0,3,1,0.0058309037900874635
128691,390,114,1,3,1,329.13299232736574
30,1967,0,1,1,1,0.01524390243902439
34,521,2,0,1,1,0.06513409961685823
131797,263,381,0,3,1,499.2310606060606
5,655,3,1,1,1,0.007621951219512195
17714,2114,2376,1,3,0,8.375413711583924
7869,978,143,1,1,1,8.03779366700715
20,2795,1,0,1,1,0.00715307582260372
36,985,1,0,1,1,0.036511156186612576
63747,103,2,0,3,1,612.9519230769231
16,3744,2,0,1,1,0.004272363150867824
7,4219,2,0,1,1,0.0016587677725118483
7,632,0,0,3,1,0.011058451816745656
2,99,4,1,3,1,0.02
162577,546,306,1,1,1,297.21572212065814
48,2838,1,1,1,1,0.016907361747094046
44,5593,0,0,1,1,0.007865570253843403
7944,1206,1351,0,3,0,6.581607290803645
15,5152,1,1,1,1,0.002910925674364448
82499,326,535,1,3,1,252.29051987767585
5,2765,2,0,1,1,0.0018076644974692696
22984,451,579,0,1,1,50.849557522123895
8498,1222,1865,1,3,0,6.9484873262469335
33075,56,612,0,3,1,580.2631578947369
158367,503,156,1,3,1,314.2202380952381
115731,173,584,0,3,1,665.1206896551724
17696,593,338,1,1,0,29.791245791245792
18381,927,1478,1,1,0,19.807112068965516
136511,836,460,1,1,1,163.09557945041817
22,6630,1,0,1,1,0.0033177499622982958
4,578,2,0,3,1,0.0069084628670120895
1,376,0,1,1,1,0.002652519893899204
146297,106,633,1,1,1,1367.2616822429907
6742,160,279,1,3,0,41.87577639751553
1,482,0,1,1,1,0.002070393374741201
2,276,1,1,3,1,0.007220216606498195
4,5243,0,0,1,1,0.0007627765064836003
79193,242,104,1,1,1,325.8971193415638
27,3727,1,0,1,1,0.007242489270386266
2,334,3,1,1,1,0.005970149253731343
2693,1659,20,1,3,0,1.622289156626506
137523,791,128,0,3,1,173.6401515151515
132221,684,566,1,3,1,193.02335766423357
21619,1902,1455,0,3,0,11.360483447188649
13122,1475,2514,0,3,0,8.890243902439025
62131,677,288,0,3,1,91.6386430678466
5,383,3,0,1,1,0.013020833333333334
9483,227,1083,1,3,0,41.5921052631579
