followers,following,profile_pic,bio_length,friend_count,label
182008,111126,0,596,3068,1
138751,90321,1,710,781,0
50521,2093,0,131,4221,1
191763,44498,1,587,3430,0
69217,116251,1,761,1526,0
133503,40985,1,346,840,0
130975,32009,1,954,1341,0
90014,128515,0,720,4107,1
199575,17718,1,595,1500,0
161020,16705,0,734,515,1
197472,87618,1,252,3462,0
44821,62598,1,409,3079,0
4143,77878,1,542,1147,1
91181,12239,1,354,3443,0
75950,46622,1,712,3256,0
4022,46665,1,964,2594,1
10456,32274,1,563,3656,1
194033,142491,1,367,1548,0
93868,108368,1,583,2086,0
10283,146075,1,510,3155,1
43769,108563,1,532,2350,0
123035,136746,1,527,978,0
132211,93103,1,946,2305,0
62948,66446,1,527,3883,0
95672,29072,1,401,3047,0
54323,33717,1,174,2589,0
103428,117202,0,823,2006,1
104003,122389,1,923,2599,0
60133,109525,1,849,2508,0
21874,4646,1,77,4319,0
5044,39713,1,439,2139,1
152358,67936,1,751,279,0
112940,22185,1,548,1193,0
10447,84263,1,231,1757,1
73793,52107,1,399,2045,0
119734,17563,1,212,247,0
27591,70729,1,192,1384,0
53058,15701,1,571,1372,0
181566,128331,1,700,2913,0
86351,99280,1,266,3672,0
67092,38665,1,125,44,0
143702,15957,1,714,2085,0
34402,46008,1,833,4511,0
58676,61920,1,381,2540,0
116219,113828,0,543,2370,1
66902,123852,1,501,2515,0
157226,132698,1,402,4182,0
191107,90815,1,823,4323,0
136360,38311,1,260,622,0
138687,32356,0,386,3381,1
174403,3809,1,411,484,0
14929,34875,1,345,2887,0
113148,9465,1,982,24,0
110258,73844,1,93,1814,0
100302,86889,1,327,1225,0
874,15250,1,99,1248,1
97093,46023,1,796,778,0
1019,101350,0,460,2842,1
10108,16427,1,314,3700,0
110322,71643,1,24,1582,0
164535,134511,1,917,4848,0
82414,78672,1,493,1713,0
23253,17300,1,352,3591,0
174593,60289,1,868,4521,0
160138,148254,1,116,3138,0
155247,19659,1,198,4755,0
8029,10360,1,278,1517,0
85952,21424,0,581,2732,1
174880,98035,0,846,4642,1
150373,48791,1,78,2963,0
91834,134137,0,423,3863,1
92713,12300,0,353,3768,1
86669,33370,1,525,1496,0
149334,27209,0,540,3727,1
143932,20927,1,655,1735,0
85183,34579,0,476,1343,1
101126,9032,1,854,2267,0
20030,93254,1,9,3915,1
135535,78413,1,558,48,0
63615,113528,1,502,2510,0
70848,123916,0,259,3334,1
107242,72302,1,523,3660,0
180908,85757,1,809,1746,0
174504,15932,0,737,495,1
130304,25714,1,771,633,0
169583,57803,1,595,4697,0
5673,133624,1,859,2817,1
178272,56627,0,859,2720,1
73238,79810,1,5,175,1
155494,45380,0,909,3160,1
81987,64686,1,758,638,0
106138,120321,1,34,3357,0
10756,45028,1,174,4392,1
46223,146367,1,441,474,1
126654,113141,1,576,3827,0
7357,55248,1,146,1646,1
88840,10523,1,568,1958,0
97498,45530,1,192,4120,0
28932,13769,1,12,348,1
172171,112035,1,903,636,0
101953,79782,1,529,3614,0
185199,78382,0,245,3820,1
29498,110939,1,674,4322,1
31712,144542,1,854,4133,1
199891,78712,1,113,2617,0
138373,118643,0,793,1204,1
156475,107417,1,232,2161,0
35847,137877,1,677,2179,1
13266,128256,1,979,347,1
76714,101422,1,321,1203,0
95990,89300,1,537,982,0
106621,6630,1,125,731,0
187781,124474,1,312,2600,0
67178,98869,1,510,452,0
31786,15701,1,483,4073,0
13657,145931,1,280,2894,1
5108,97285,1,797,2234,1
25505,117556,1,977,163,1
100341,15021,1,902,1447,0
166606,64361,1,282,3869,0
113504,132317,1,650,101,0
149529,10355,1,612,4054,0
49398,98841,1,391,3707,0
162251,17198,1,522,1452,0
195527,66951,1,381,4786,0
166513,132724,1,215,2658,0
47411,18740,1,541,535,0
63064,3810,1,605,1700,0
147031,123743,0,115,1463,1
82727,147641,1,508,4219,0
12361,99855,1,499,4344,1
128133,26783,1,270,1971,0
2192,121701,1,439,1452,1
77248,78047,1,290,1593,0
35103,9471,1,38,712,0
152302,110771,1,23,3655,0
134683,6163,1,775,4342,0
57625,62071,0,42,4576,1
163905,16065,1,169,4084,0
126275,122323,0,339,1448,1
157566,117969,1,168,3648,0
14392,83456,0,814,2013,1
69468,19154,1,537,458,0
133668,105703,1,691,2843,0
179593,20229,1,471,592,0
91688,52587,1,661,497,0
62066,49713,1,644,2134,0
197813,21101,1,142,2449,0
81262,40391,1,675,4292,0
61758,72723,1,100,2811,0
84779,100264,1,574,26,0
142164,37921,1,604,3916,0
161893,28460,1,718,1717,0
23413,91725,1,474,2253,1
124121,58445,1,944,3642,0
131213,82208,1,310,3655,0
17418,106283,1,583,3298,1
113655,85779,1,59,4698,0
59505,3060,0,952,4457,1
84519,125806,1,28,1283,0
56363,13731,1,530,1086,0
66202,77830,1,990,2015,0
163931,115871,1,72,1715,0
76245,20719,1,393,1726,0
16327,49116,1,868,907,1
113058,26325,1,393,3463,0
6973,14551,1,757,4341,0
27523,93287,0,480,4442,1
51930,24278,1,472,4467,0
190925,15141,1,312,808,0
111905,67913,0,437,2896,1
93427,33615,1,951,2170,0
1705,122058,1,323,3128,1
93787,112684,1,964,4255,0
23204,27452,1,86,1150,0
175666,50391,1,358,3678,0
163192,120288,1,694,1334,0
193011,113535,1,196,517,0
185393,142770,1,755,1288,0
5525,86711,0,839,745,1
109819,77850,1,976,4515,0
167532,109733,1,384,3967,0
123369,2365,1,117,4235,0
172682,97662,1,497,4802,0
14960,43372,1,907,697,0
175126,44134,1,930,3034,0
144994,37823,1,883,474,0
64930,71158,1,461,3976,0
107221,96076,1,495,510,0
70274,133021,1,593,537,0
162031,49396,1,969,2260,0
41463,108336,1,246,2944,0
89042,31912,1,974,3874,0
152190,56947,1,233,1366,0
99982,44387,1,416,1061,0
43944,16508,1,466,4328,0
29350,45592,1,481,2307,0
177390,109249,1,364,307,0
110112,1919,1,152,4498,0
121871,42595,1,271,996,0
69171,140689,1,391,1284,0
178938,33298,1,546,4845,0
97411,138001,1,724,1129,0
49303,14456,1,722,303,0
178298,109599,1,429,3891,0
44947,86676,1,650,854,0
3458,83721,1,188,1745,1
102816,37924,1,811,817,0
54940,24240,1,906,3649,0
122444,87381,1,251,972,0
174447,9228,1,394,4133,0
8333,21686,1,661,1178,0
15539,11920,1,852,104,0
85285,7432,1,218,254,0
36325,110507,1,593,2535,1
49175,130509,1,189,590,0
100551,71725,1,233,524,0
80206,121764,1,687,369,0
8645,59099,1,231,4197,1
161126,112557,1,357,2963,0
136695,86760,1,477,663,0
187130,18013,1,574,689,0
132997,21446,0,946,2646,1
43942,105209,1,428,2588,0
143284,102261,1,236,1535,0
196851,95739,1,32,2028,0
164049,557,1,212,1856,0
141876,130878,0,571,3186,1
159993,99143,1,378,2769,0
70468,24578,1,1,2987,1
93505,74779,1,908,4475,0
37163,140668,1,449,1148,1
84612,57500,0,568,780,1
119644,72534,1,426,4405,0
71701,10129,0,812,2153,1
61515,11596,1,798,555,0
120081,65355,1,649,3296,0
58697,12974,1,278,3313,0
130846,112004,1,213,4492,0
192821,126794,1,750,2583,0
15815,70202,1,284,3707,1
136203,74442,1,992,3868,0
161086,55598,1,542,3043,0
111723,133726,1,717,3013,0
90937,33758,0,969,3844,1
197,24204,0,273,1169,1
36418,127309,1,10,3262,1
143893,30552,0,870,4022,1
39087,141408,1,46,200,1
65053,47037,0,514,1890,1
123135,147278,1,641,11,0
50945,34831,1,437,1976,0
163207,43563,0,583,1325,1
40147,18361,1,670,3371,0
36473,41335,1,903,4070,0
161775,74469,1,426,3556,0
141732,25816,1,431,4966,0
178974,146691,1,129,365,0
161152,92479,0,21,656,1
140436,26819,0,891,160,1
129053,142813,0,388,174,1
42061,122330,1,134,3470,0
51836,8798,1,531,4060,0
59196,49695,0,219,544,1
121953,129544,1,332,3854,0
164349,9415,1,129,1761,0
108122,142157,1,31,956,0
14676,146080,1,601,451,1
27053,87638,1,770,81,1
25968,18452,1,424,1236,0
43959,139192,1,297,4911,1
95435,110205,1,503,446,0
722,18170,1,844,2165,1
11681,16259,1,760,1619,0
135511,22099,1,980,1793,0
180887,140721,1,684,3314,0
118701,129394,1,356,4844,0
130835,59258,1,982,1173,0
4999,11805,1,454,645,0
4239,43147,1,400,378,1
69305,74280,1,987,2655,0
43954,106777,1,895,3584,0
37410,97841,1,558,3733,0
34877,124726,1,989,1140,1
42220,128359,1,708,3735,1
23190,76215,1,919,2013,1
174519,112909,1,454,661,0
182836,95365,1,890,4971,0
41158,10985,0,33,11,1
77540,12391,1,765,387,0
133658,4861,1,247,3023,0
51722,34364,1,945,3833,0
2768,82399,1,41,1919,1
92915,42923,1,800,4491,0
55485,138991,1,122,2592,0
169836,85818,1,26,2708,0
118099,71160,1,461,4735,0
156384,128165,1,570,99,0
11069,139248,1,146,4552,1
76853,33529,1,495,4076,0
37553,144013,1,626,2771,1
168022,1669,1,485,4169,0
179014,117373,1,459,2377,0
6481,44859,1,898,1863,1
182833,55786,1,710,4019,0
90106,20323,1,127,4270,0
2387,6021,1,375,3758,0
180760,39807,0,994,4592,1
176353,128305,1,664,4523,0
164479,50355,1,880,34,0
158023,113415,1,782,2166,0
79703,8711,1,850,3639,0
153412,7904,0,955,3972,1
45100,64033,1,82,3380,0
129979,86478,1,534,3176,0
27202,120035,1,522,175,1
127624,3093,1,698,2153,0
22015,24918,1,980,4687,0
155200,140466,1,627,1586,0
87928,124501,1,673,3658,0
133967,92510,1,102,3002,0
130531,93708,1,754,952,0
109167,97819,1,518,4956,0
120932,144352,0,361,2871,1
8031,36303,1,683,4329,1
64930,27453,1,255,2714,0
68847,108886,1,246,3656,0
33670,60695,1,986,2978,0
9282,133412,1,191,1809,1
173316,38057,1,625,2806,0
178741,131669,1,534,4151,0
48013,94655,1,869,3759,0
14688,15025,1,313,3328,0
131747,7145,1,275,2970,0
148966,101206,1,922,4908,0
186689,41723,1,372,3134,0
175612,73230,0,443,1959,1
78547,135902,1,647,805,0
54324,108138,1,868,3100,0
92072,62040,1,194,1575,0
152716,108668,1,257,3730,0
195789,55030,1,789,599,0
147710,56815,1,581,2615,0
165737,112789,1,870,3371,0
68980,57923,1,359,611,0
163249,67904,1,547,1949,0
190274,77088,1,107,560,0
101163,5608,1,23,2546,0
189924,45667,1,651,626,0
11582,55547,1,464,2811,1
77304,140934,1,21,1610,0
20181,128391,1,501,3262,1
175463,75948,1,850,3782,0
63977,71880,0,840,674,1
120023,57560,1,715,3722,0
172080,115063,0,891,48,1
20001,94218,1,735,1386,1
100927,114462,1,500,1902,0
86603,17997,0,734,4722,1
35936,121266,1,592,3567,1
124173,3679,1,406,4372,0
166787,40308,1,329,2094,0
123104,5695,0,702,3842,1
34698,58499,1,285,4311,0
166817,23382,0,146,229,1
108949,14235,1,793,3492,0
17379,133438,1,985,1685,1
81476,112468,1,383,1310,0
45918,6764,0,10,4141,1
123688,113831,1,275,632,0
197102,61836,1,885,2422,0
44521,31923,1,567,2750,0
87801,95711,0,684,332,1
26074,16292,1,963,1879,0
118338,124913,1,302,506,0
187310,132686,1,203,4212,0
84816,20939,1,344,942,0
190126,18800,1,759,635,0
118033,56440,1,825,1589,0
39183,127521,1,265,1462,1
32826,121327,1,21,1991,1
182804,49648,1,838,4964,0
192012,115192,1,535,1734,0
17004,93498,1,705,2263,1
193599,29764,1,95,112,0
38717,32470,0,980,2263,1
195628,57207,1,444,426,0
171249,62157,1,262,1066,0
33727,134288,1,583,2811,1
10630,93778,1,754,4379,1
198242,130016,1,382,833,0
6864,124288,1,549,229,1
172686,110573,1,916,4480,0
174384,120730,0,391,4254,1
110991,148933,1,888,823,0
21844,64186,1,600,2518,0
27221,4960,1,539,3667,0
52958,18781,1,91,4303,0
191670,31126,1,565,4269,0
49527,106034,1,158,1823,0
135963,17883,1,883,1104,0
111254,29782,1,227,1041,0
7490,56387,0,472,707,1
162532,148051,1,371,1383,0
147844,33746,1,375,1891,0
112706,66266,1,552,1302,0
159530,56,0,36,3021,1
102643,31457,1,636,676,0
184519,133315,1,933,2564,0
182954,132773,1,690,3322,0
12231,73839,1,843,4757,1
93410,80636,1,36,1563,0
22593,107697,1,100,1260,1
162786,66483,1,542,3203,0
178865,20505,1,189,2353,0
37024,137625,1,511,357,1
176025,33525,1,657,3234,0
65138,96008,1,89,418,0
114449,44348,1,5,4737,1
197535,7273,1,904,3955,0
117608,64236,1,138,1593,0
158603,134607,1,94,4602,0
128590,149749,1,630,1385,0
183275,107157,1,877,4407,0
43400,908,1,631,2751,0
155108,108352,1,385,244,0
125819,95967,0,122,4572,1
168778,88989,1,284,614,0
112604,35079,0,365,249,1
25944,111889,1,888,3093,1
180222,49323,1,690,1595,0
151401,89909,1,489,1929,0
153944,46105,0,324,510,1
208,132957,1,406,3967,1
147621,1049,1,995,4869,0
146976,53281,1,518,1365,0
29068,43271,1,895,923,0
90885,66697,0,823,73,1
3753,36534,1,638,808,1
117274,93034,1,76,2878,0
197706,58097,1,233,2267,0
80769,25037,1,829,2126,0
151961,27278,1,585,4330,0
156260,139344,1,483,2204,0
108041,99173,1,463,3679,0
150336,38294,1,270,4737,0
167036,73277,1,820,4716,0
116530,4694,1,938,3658,0
164534,58150,1,466,984,0
85684,67470,1,468,1298,0
125834,21556,1,631,3744,0
128221,49086,1,546,3280,0
133180,149979,1,718,3955,0
65906,99468,1,269,2653,0
175612,33387,1,604,3687,0
147180,68602,1,964,2962,0
98051,136666,1,377,2946,0
90017,2460,1,176,3045,0
78283,72356,1,273,859,0
12396,54698,1,690,2085,1
102481,101746,1,640,2727,0
159978,16191,0,636,376,1
120726,84631,1,26,4471,0
97542,10529,1,575,4690,0
81164,32175,1,59,2794,0
198991,17675,1,730,1065,0
131045,46798,1,216,3682,0
181434,70910,1,680,2007,0
169514,130400,1,660,3201,0
35508,78678,1,269,1051,0
75408,62821,1,115,628,0
172335,12204,1,244,2373,0
164801,7394,1,659,3974,0
64291,64814,1,603,1183,0
74847,33593,1,84,4841,0
104932,115064,1,598,1277,0
14913,53365,1,906,1951,1
181703,131515,1,631,3921,0
37233,103700,1,449,3424,0
23391,97077,1,851,1325,1
177831,134537,0,535,1171,1
28307,68247,1,886,4316,0
60820,54740,1,88,3769,0
63349,27898,1,548,1871,0
166695,132991,1,853,3631,0
111608,62613,1,894,2310,0
61119,96707,1,506,2343,0
25530,111777,1,407,3386,1
79823,47003,1,270,3067,0
114594,48478,1,523,2339,0
145411,145506,1,493,683,0
94720,59030,1,606,875,0
193844,133071,1,447,1054,0
6649,145921,1,542,3753,1
101159,52800,1,948,2602,0
164010,5445,1,349,4014,0
43474,149112,0,744,348,1
164764,246,1,851,4314,0
106614,31153,1,327,1022,0
183733,5212,1,811,449,0
148452,134411,1,285,503,0
65211,56238,1,34,85,0
96467,53871,0,532,3322,1
167684,100672,0,622,522,1
83183,34607,1,487,3151,0
155070,52055,1,830,3692,0
175463,104509,1,859,2508,0
177364,135467,1,486,629,0
86729,127378,1,144,17,0
96398,146362,1,523,1268,0
127319,87687,1,755,1176,0
76317,65078,0,145,1632,1
75329,134763,0,750,4595,1
71201,138542,1,502,4553,0
70019,134913,1,603,3769,0
139287,102652,1,827,3613,0
141999,63197,1,834,114,0
167366,55773,1,626,752,0
33345,148848,1,526,4864,1
39855,118943,1,271,2400,0
188061,27584,0,533,1870,1
113716,135372,1,629,2588,0
11099,3338,1,880,321,0
87964,62601,1,94,4321,0
164495,136559,0,446,3827,1
5746,36282,0,414,4456,1
111590,115447,1,256,833,0
122569,95798,1,842,4207,0
68803,130963,1,261,211,0
116031,108611,1,86,1256,0
110135,140987,1,904,158,0
22169,11158,1,435,2619,0
166672,10547,1,975,1347,0
30262,88713,1,829,3164,0
145288,2459,1,569,3212,0
95994,63146,1,741,910,0
136309,103577,1,107,2451,0
198830,107761,1,18,3803,0
52696,103727,1,364,403,0
79773,50460,1,652,1841,0
156690,82970,1,378,2648,0
14031,15419,1,159,1690,0
184612,35577,1,99,3485,0
30913,2921,1,264,1256,0
183190,135748,0,749,4288,1
19615,144535,1,749,3184,1
177723,40935,1,48,1642,0
63190,125534,1,676,3352,0
72572,72828,1,798,522,0
178651,123649,1,414,4445,0
36187,89062,1,58,1944,0
116141,55152,1,182,3571,0
131647,96491,1,658,1560,0
19293,86569,0,446,4747,1
78829,72467,1,897,4730,0
160954,147435,1,300,3594,0
84430,122537,0,607,592,1
922,53806,1,554,3893,1
75607,131332,1,353,2668,0
64580,75992,1,768,3902,0
72523,22320,1,212,755,0
39109,78971,0,188,1299,1
149139,48581,0,642,496,1
17004,93645,1,346,4868,1
192922,20754,1,811,2421,0
141018,69837,1,902,1598,0
61174,138279,1,800,4279,0
154547,123746,1,136,4127,0
129749,114780,0,29,4378,1
110689,87081,1,145,4931,0
59826,24016,1,823,3590,0
175512,60522,1,985,4781,0
135606,120896,0,467,461,1
12197,112099,1,997,4966,1
74107,104429,0,616,367,1
114899,1924,1,502,2705,0
86800,85015,1,798,3323,0
165164,104987,0,967,165,1
66682,54333,1,190,3686,0
135704,126372,1,470,4082,0
187618,131378,1,689,3047,0
199303,88495,1,344,1728,0
134332,69767,1,750,4697,0
188510,104332,1,0,3669,1
136290,143279,0,109,3174,1
102417,39426,1,849,2173,0
19409,6336,0,786,37,1
116550,112200,1,882,4443,0
156457,17256,1,893,2021,0
150250,33719,0,745,733,1
184104,42017,0,63,4521,1
23994,45704,1,755,647,0
108111,30013,1,52,3302,0
24524,79991,1,261,319,1
22444,70258,1,528,4607,1
118575,78348,1,301,2553,0
15000,10060,1,967,3178,0
23564,137727,1,885,1722,1
89054,49923,1,233,1756,0
136098,78563,0,72,3678,1
98005,135102,1,356,3778,0
152196,89779,1,950,2515,0
182616,99704,0,602,3847,1
39355,129157,0,483,937,1
177300,110234,1,5,764,1
25522,61687,1,709,652,0
153327,36491,0,876,4080,1
89137,72115,1,707,3602,0
197875,117935,0,981,2129,1
185276,83778,1,807,4576,0
59551,135853,1,858,3964,0
105691,20448,1,996,4611,0
88156,51550,0,833,186,1
3332,49294,1,136,145,1
120323,21446,0,778,4247,1
160845,76579,1,403,1386,0
195495,114679,1,627,4188,0
173865,85615,1,554,2587,0
115950,17101,1,742,2696,0
46835,28016,1,569,4012,0
52451,90481,1,205,4697,0
146237,52802,1,409,48,0
187660,7549,1,805,3329,0
165075,47842,1,605,3589,0
158307,46539,1,35,2588,0
140153,33717,1,229,3481,0
69346,115042,1,226,774,0
31090,127922,1,694,4641,1
55576,92447,1,261,1260,0
145792,83402,0,130,649,1
128313,42607,1,576,3439,0
5755,12823,1,891,3048,0
113936,29986,1,447,2023,0
78773,121682,1,185,1080,0
35908,64325,0,628,4270,1
163170,127925,1,185,2074,0
91041,57771,1,273,4242,0
87959,54973,1,662,4963,0
165391,145762,1,351,2312,0
179302,39107,1,412,3474,0
83019,57888,1,150,2305,0
166256,10956,1,383,3260,0
117310,86839,1,35,2874,0
156415,101131,1,325,4838,0
32106,67594,1,464,4805,0
2780,11519,1,465,3310,1
111502,1832,1,94,1350,0
45624,113922,0,133,1093,1
176915,105474,1,161,3776,0
150616,69715,1,555,3096,0
57129,71835,1,299,1854,0
65154,73366,0,794,2266,1
26621,37570,1,355,560,0
185644,137687,1,239,4987,0
168176,38311,1,563,4692,0
61804,90245,1,937,4545,0
90226,103187,1,792,2383,0
114884,23434,1,585,1825,0
25484,86879,1,806,1683,1
177249,15739,1,749,1198,0
99170,66202,1,166,1009,0
55868,98580,1,139,1771,0
173120,79599,1,138,1707,0
82574,116770,0,880,4535,1
146485,39470,1,234,2272,0
189057,74965,1,2,2612,1
16356,125332,1,255,4341,1
135208,129681,1,370,1542,0
44830,114300,1,277,1237,0
11354,37997,1,515,2975,1
192008,97805,1,903,1724,0
44259,122202,1,781,2263,0
38230,2526,1,211,282,0
12458,73339,1,215,2620,1
149891,6574,1,269,3286,0
149340,8733,0,475,171,1
77699,50290,1,527,3456,0
15740,72793,0,927,1882,1
146907,36051,1,63,2275,0
47898,15909,1,750,2621,0
175750,77338,0,459,600,1
127011,73432,1,15,3790,0
45071,28133,1,563,2023,0
134450,79062,1,18,466,0
141412,142350,1,324,3950,0
154818,111546,1,907,3889,0
10697,51458,1,92,4392,1
178372,55415,1,772,2592,0
45546,54160,0,809,1019,1
165134,54399,1,16,1547,0
66988,25298,1,622,4756,0
150660,89407,1,839,4749,0
153842,62513,1,871,4897,0
190364,51097,1,487,4436,0
154983,145476,1,93,703,0
120752,35198,1,9,852,1
85108,49997,0,723,305,1
177602,131639,1,748,3578,0
169307,2179,1,765,1933,0
150597,2019,1,527,1787,0
183011,81455,1,488,3787,0
25571,149776,0,143,873,1
73198,149102,1,553,1581,0
161211,126883,1,514,3957,0
141422,69445,1,918,4590,0
121020,73551,1,469,3332,0
172262,3420,1,376,1685,0
130961,59875,1,667,1605,0
70749,16740,1,493,895,0
33460,65263,1,684,3263,0
159095,105789,0,483,3424,1
54224,19465,1,451,3853,0
45996,4131,0,997,2346,1
73621,10652,1,535,3531,0
87443,47671,1,786,2474,0
116846,89342,1,74,1861,0
140563,19171,1,39,2763,0
169939,58541,1,301,4852,0
58875,9470,1,551,30,0
86699,44308,1,61,4007,0
43861,135669,1,749,3455,1
101412,102840,1,502,242,0
31384,49477,1,998,4781,0
64734,108261,1,244,1498,0
159455,102466,1,17,4668,0
54358,33071,1,651,3422,0
181073,70560,1,397,4003,0
14036,76762,1,593,1659,1
65987,143641,0,188,3228,1
36688,2369,1,619,598,0
114096,109963,1,745,2195,0
117802,528,1,779,69,0
148695,108806,1,103,1393,0
6592,102979,1,922,3659,1
62795,149119,1,645,1649,0
31485,19748,1,343,2281,0
151604,35109,1,370,3682,0
23574,13919,0,32,2683,1
11156,47498,0,748,4562,1
190251,55808,1,373,4652,0
44744,70441,1,847,4989,0
32959,113843,1,177,4931,1
109378,74420,0,11,1310,1
166380,107447,1,862,4713,0
34705,66896,1,952,4229,0
123733,103431,1,740,4103,0
198645,47020,1,820,2075,0
66793,22161,1,780,782,0
71050,27738,1,889,3806,0
168919,134997,1,455,1333,0
144977,139535,1,869,3717,0
127997,57153,1,642,4636,0
80064,61009,1,248,1057,0
1886,87938,1,447,2054,1
164114,99546,1,979,3401,0
132707,56271,1,569,2109,0
20794,9797,1,3,3157,1
126088,86130,1,235,3796,0
88064,71942,0,172,3648,1
46156,118065,1,321,1320,0
179997,13965,1,370,4417,0
109393,13733,1,547,3699,0
198308,127182,1,790,732,0
3267,83360,1,748,3633,1
66986,108378,1,786,3549,0
120956,28287,1,295,3662,0
123104,82104,1,839,4644,0
81977,86916,1,399,604,0
75490,3188,0,57,1722,1
54727,91205,1,874,2404,0
89504,97349,1,529,3482,0
181895,137837,1,547,2812,0
161009,141879,1,407,1581,0
6906,10204,1,640,2278,0
117478,42120,1,512,2350,0
8602,102903,1,63,3623,1
129636,37081,1,573,714,0
63914,34986,1,877,924,0
72396,79322,0,419,3162,1
139340,94819,1,842,4153,0
63298,130015,1,145,4529,0
156882,50304,1,271,4078,0
11879,65592,1,16,2569,1
86407,58548,1,791,2815,0
14084,98447,1,97,4578,1
180927,39986,1,451,4462,0
72784,74095,1,738,888,0
95413,91594,1,974,3478,0
140095,88281,1,897,3589,0
120611,66151,1,242,1723,0
180577,73598,1,478,1258,0
120067,28214,0,200,410,1
12105,38745,1,905,2230,1
57026,141753,1,948,3194,0
150877,138056,0,472,2205,1
128131,90810,1,178,2060,0
194477,944,1,507,3898,0
92451,93993,1,452,2613,0
29442,9114,1,269,1812,0
177752,39846,1,233,1802,0
151019,32596,0,623,3906,1
20867,104087,0,485,677,1
11674,6907,1,999,2910,0
121224,25009,1,577,4713,0
184849,84846,1,337,2251,0
15921,50241,1,860,3004,1
10883,18996,1,948,794,0
2990,137119,1,756,728,1
41240,28767,1,756,1693,0
18936,16347,1,979,4734,0
92881,102063,1,447,190,0
341,24102,1,583,4994,1
42938,4263,1,356,1996,0
45541,108585,0,48,2107,1
69509,67438,1,495,3866,0
99219,96359,1,345,1489,0
182225,130251,1,701,2109,0
113941,27690,1,292,637,0
16284,2994,1,688,4045,0
199742,103533,1,963,4158,0
103756,67546,0,672,2819,1
104438,138449,1,149,4111,0
71391,78572,1,581,841,0
86129,26467,1,544,3951,0
105755,131120,1,795,4058,0
77490,47606,1,855,3247,0
74060,98112,1,259,1216,0
91916,73414,1,321,898,0
98623,93145,1,76,2222,0
197747,48115,1,109,1257,0
185105,89606,1,816,1514,0
113897,40647,1,895,416,0
71133,54607,1,650,4546,0
149185,21996,1,546,2883,0
52500,83697,1,422,3826,0
82811,46022,1,393,4375,0
93190,40148,1,234,4339,0
187907,67764,1,329,674,0
183586,91901,0,711,102,1
197483,90724,1,324,2357,0
170596,124766,1,150,3993,0
49654,8888,1,545,4027,0
165601,98941,1,635,3708,0
164962,17333,0,878,4212,1
175446,36355,1,31,1495,0
95407,129686,1,271,4858,0
30681,103170,1,835,3392,1
64098,75675,0,821,3506,1
178841,67664,1,635,2785,0
181876,86153,1,923,2234,0
79419,93616,1,367,3659,0
93100,35285,1,491,4880,0
72312,148605,1,315,3732,0
95437,46996,1,589,4802,0
31928,46947,0,587,4891,1
117454,51030,1,571,4568,0
47579,42443,1,596,3525,0
174468,128344,1,367,3517,0
121762,65464,1,79,4777,0
53669,128019,0,885,4189,1
67389,135024,1,171,4831,0
31032,120454,1,257,2529,1
166541,124444,1,278,1913,0
34490,112175,1,503,2457,1
150533,42460,1,732,1150,0
35559,15,1,557,3858,0
46927,49757,1,490,4137,0
13414,81541,1,584,4136,1
36644,21292,1,565,1510,0
194704,122694,1,838,3970,0
19697,47046,0,732,3915,1
89042,14817,0,892,3252,1
185277,9759,1,336,3749,0
188492,6412,0,520,743,1
18079,20504,1,325,2765,0
146626,108500,1,171,3938,0
29968,8507,1,83,2511,0
52270,21050,1,841,1073,0
16066,135892,1,840,3217,1
189303,138907,1,523,4393,0
159887,100153,1,480,2192,0
191083,13587,1,543,15,0
113507,57732,1,417,3553,0
22805,51921,1,338,106,0
116197,117734,1,800,4314,0
107233,130104,1,319,2968,0
188844,137912,1,303,4466,0
28059,31440,1,271,3045,0
176474,35183,1,689,2857,0
13238,96172,1,113,4349,1
156145,133461,1,406,1428,0
65732,114515,1,25,2008,0
90615,123183,1,236,3101,0
70458,66299,1,309,3636,0
104140,115503,1,683,3471,0
156909,39023,1,232,3031,0
108469,39941,1,548,2921,0
13687,121677,1,264,4445,1
154460,76054,0,989,878,1
58165,65363,1,12,2512,1
23671,61742,1,495,310,0
58822,45215,1,315,1114,0
91203,47857,1,617,1321,0
165719,55476,1,637,3396,0
41835,140467,1,847,4375,1
10239,59768,1,383,966,1
57621,103591,1,641,3189,0
9226,46229,1,990,694,1
142487,111706,1,315,2614,0
192490,62583,1,255,270,0
1056,126011,1,440,1411,1
110534,30104,1,114,3027,0
76923,37594,0,298,3124,1
78121,3664,1,914,1753,0
122231,10528,1,123,4936,0
187640,128404,1,255,1821,0
44762,32899,1,650,4335,0
121013,70979,1,717,3285,0
182334,17241,1,46,360,0
131384,46211,1,728,3435,0
56894,63472,1,830,733,0
199972,31346,1,902,851,0
35949,81196,1,462,859,0
99560,104451,1,349,4796,0
38139,102908,0,122,1350,1
158400,149014,1,30,4084,0
25959,49167,1,983,2883,0
186098,36373,1,54,3547,0
89964,67143,1,152,4918,0
4997,120623,1,455,4192,1
1966,110013,1,285,326,1
12502,2016,1,35,2120,0
163628,69110,0,817,993,1
186832,7274,1,909,1766,0
13260,15748,1,796,4428,0
135644,11826,1,922,1180,0
48852,83008,1,884,1964,0
179080,129288,1,255,2781,0
20394,105623,1,177,2905,1
175600,139592,1,547,98,0
123807,83106,1,253,2779,0
61581,54638,1,507,243,0
43924,69072,1,673,4037,0
3363,67309,1,20,1500,1
88540,124724,1,805,2709,0
